Date,Julian,Time,Hour,Site,Location,Temperature (C),Species ID,Grouping,Grouping_no,Count,"In Water (0=no, 1=yes)","Predation (0=no, 1=yes)",Comments
8/11/2022,223,9:26:51,9,Furnace Brook,MID,18,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/11/2022,223,0:37:59,0,Furnace Brook,UPS,14,Raccoon,Raccoon,6,1,0,0,
8/11/2022,223,2:31:48,2,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,0,0,
8/11/2022,223,5:21:02,5,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,0,0,
8/12/2022,224,13:31:18,13,Furnace Brook,MID,23,Person,Person,5,2,1,0,
8/12/2022,224,12:54:39,12,Furnace Brook,UPS,18,Person,Person,5,2,1,0,
8/12/2022,224,13:28:30,13,Furnace Brook,UPS,18,Person,Person,5,2,1,0,
8/12/2022,224,17:26:24,17,Furnace Brook,MID,31,Person,Person,5,1,0,0,
8/12/2022,224,17:27:09,17,Furnace Brook,UPS,22,Person,Person,5,1,0,0,
8/12/2022,224,12:54:26,12,Furnace Brook,MID,23,Person,Person,5,1,1,0,
8/12/2022,224,1:28:17,1,Furnace Brook,UPS,13,Raccoon,Raccoon,6,1,0,0,
8/12/2022,224,20:54:22,20,Furnace Brook,UPS,14,Raccoon,Raccoon,6,1,0,0,
8/12/2022,224,21:15:10,21,Furnace Brook,UPS,13,Raccoon,Raccoon,6,1,0,0,
8/12/2022,224,21:47:54,21,Furnace Brook,UPS,13,Raccoon,Raccoon,6,1,0,0,
8/12/2022,224,16:40:50,16,Furnace Brook,MID,26,Osprey,Raptor,7,1,1,0,
8/13/2022,225,5:44:58,5,Furnace Brook,MID,11,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/13/2022,225,11:01:18,11,Furnace Brook,MID,20,Person,Person,5,1,0,0,
8/13/2022,225,11:02:06,11,Furnace Brook,UPS,15,Person,Person,5,1,0,0,
8/13/2022,225,2:53:20,2,Furnace Brook,UPS,7,Raccoon,Raccoon,6,2,1,0,
8/13/2022,225,3:46:36,3,Furnace Brook,UPS,6,Raccoon,Raccoon,6,1,0,0,
8/13/2022,225,3:56:32,3,Furnace Brook,UPS,7,Raccoon,Raccoon,6,1,0,0,
8/13/2022,225,2:47:01,2,Furnace Brook,MID,12,Raccoon,Raccoon,6,1,1,0,
8/13/2022,225,4:13:50,4,Furnace Brook,MID,11,Raccoon,Raccoon,6,1,1,0,
8/14/2022,226,19:41:08,19,Furnace Brook,MID,25,Person,Person,5,1,0,0,Feeding fish
8/14/2022,226,12:13:34,12,Furnace Brook,MID,23,Person,Person,5,2,1,0,
8/14/2022,226,11:41:06,11,Furnace Brook,UPS,18,Person,Person,5,2,1,0,
8/14/2022,226,12:14:19,12,Furnace Brook,UPS,18,Person,Person,5,2,1,0,
8/14/2022,226,8:38:34,8,Furnace Brook,MID,13,Person,Person,5,1,0,0,
8/14/2022,226,10:51:39,10,Furnace Brook,MID,21,Person,Person,5,1,0,0,
8/14/2022,226,10:52:38,10,Furnace Brook,UPS,17,Person,Person,5,1,0,0,
8/14/2022,226,11:40:52,11,Furnace Brook,MID,22,Person,Person,5,1,1,0,
8/14/2022,226,21:29:35,21,Furnace Brook,UPS,15,Raccoon,Raccoon,6,1,0,0,
8/14/2022,226,22:17:51,22,Furnace Brook,UPS,13,Raccoon,Raccoon,6,1,0,0,
8/15/2022,227,0:57:17,0,Furnace Brook,UPS,11,Bobcat,Carnivore,2,1,0,0,
8/15/2022,227,15:42:15,15,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/15/2022,227,15:53:31,15,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/15/2022,227,20:15:11,20,Furnace Brook,MID,23,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/15/2022,227,16:42:07,16,Furnace Brook,MID,28,Person,Person,5,2,0,0,
8/15/2022,227,16:51:09,16,Furnace Brook,UPS,23,Person,Person,5,2,0,0,
8/15/2022,227,14:03:48,14,Furnace Brook,MID,25,Person,Person,5,1,0,0,
8/15/2022,227,14:05:54,14,Furnace Brook,UPS,21,Person,Person,5,1,0,0,
8/15/2022,227,16:41:38,16,Furnace Brook,UPS,23,Person,Person,5,1,0,0,
8/15/2022,227,3:16:49,3,Furnace Brook,UPS,10,Raccoon,Raccoon,6,1,0,0,
8/15/2022,227,21:17:04,21,Furnace Brook,UPS,16,Raccoon,Raccoon,6,1,0,0,
8/15/2022,227,21:26:27,21,Furnace Brook,UPS,16,Raccoon,Raccoon,6,1,0,0,
8/16/2022,228,7:06:19,7,Furnace Brook,MID,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/16/2022,228,11:52:43,11,Furnace Brook,MID,25,Person,Person,5,2,0,0,
8/16/2022,228,12:29:52,12,Furnace Brook,UPS,21,Person,Person,5,2,1,0,
8/16/2022,228,11:52:54,11,Furnace Brook,UPS,20,Person,Person,5,1,0,0,
8/16/2022,228,12:29:44,12,Furnace Brook,MID,25,Person,Person,5,1,1,0,
8/16/2022,228,1:24:06,1,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,0,0,
8/16/2022,228,20:49:09,20,Furnace Brook,MID,22,Raccoon,Raccoon,6,1,1,0,
8/16/2022,228,21:42:12,21,Furnace Brook,MID,21,Raccoon,Raccoon,6,1,1,0,
8/17/2022,229,0:46:39,0,Furnace Brook,MID,17,Raccoon,Raccoon,6,1,1,0,
8/17/2022,229,21:03:17,21,Furnace Brook,MID,18,Raccoon,Raccoon,6,1,1,0,
8/18/2022,230,12:51:22,12,Furnace Brook,MID,24,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/18/2022,230,21:21:47,21,Furnace Brook,MID,18,Raccoon,Raccoon,6,1,0,0,
8/18/2022,230,22:26:22,22,Furnace Brook,MID,17,Raccoon,Raccoon,6,1,1,0,
8/19/2022,231,13:34:49,13,Furnace Brook,MID,27,Person,Person,5,2,0,0,
8/19/2022,231,14:32:54,14,Furnace Brook,MID,27,Person,Person,5,1,1,0,
8/19/2022,231,4:13:32,4,Furnace Brook,MID,13,Raccoon,Raccoon,6,1,1,0,
8/19/2022,231,21:16:08,21,Furnace Brook,MID,22,Raccoon,Raccoon,6,1,1,0,
8/19/2022,231,22:19:18,22,Furnace Brook,MID,21,Raccoon,Raccoon,6,1,1,0,
8/20/2022,232,13:26:36,13,Furnace Brook,MID,28,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/20/2022,232,3:07:40,3,Furnace Brook,MID,17,Raccoon,Raccoon,6,2,0,0,
8/21/2022,233,12:33:27,12,Furnace Brook,MID,27,Person,Person,5,1,0,0,
8/21/2022,233,13:16:08,13,Furnace Brook,MID,27,Person,Person,5,1,0,0,
8/21/2022,233,19:09:58,19,Furnace Brook,MID,25,Person,Person,5,1,0,0,
8/21/2022,233,4:03:27,4,Furnace Brook,MID,17,Raccoon,Raccoon,6,2,0,0,
8/21/2022,233,4:26:12,4,Furnace Brook,MID,17,Raccoon,Raccoon,6,1,0,0,
8/22/2022,234,13:11:46,13,Furnace Brook,MID,24,Person,Person,5,1,0,0,
8/22/2022,234,14:17:28,14,Furnace Brook,MID,24,Person,Person,5,1,0,0,
8/22/2022,234,22:50:54,22,Furnace Brook,MID,20,Raccoon,Raccoon,6,1,0,0,
8/22/2022,234,2:21:55,2,Furnace Brook,MID,20,Raccoon,Raccoon,6,1,1,0,
8/22/2022,234,21:01:32,21,Furnace Brook,MID,21,Raccoon,Raccoon,6,1,1,0,
8/23/2022,235,18:19:17,18,Furnace Brook,MID,24,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/23/2022,235,11:57:31,11,Furnace Brook,MID,25,Person,Person,5,1,0,0,
8/23/2022,235,13:05:59,13,Furnace Brook,MID,25,Person,Person,5,1,0,0,
8/23/2022,235,15:49:34,15,Furnace Brook,MID,27,Person,Person,5,1,0,0,
8/23/2022,235,3:19:11,3,Furnace Brook,MID,20,Raccoon,Raccoon,6,2,0,0,
8/23/2022,235,1:36:26,1,Furnace Brook,MID,20,Raccoon,Raccoon,6,1,1,0,
8/23/2022,235,2:33:24,2,Furnace Brook,MID,20,Raccoon,Raccoon,6,1,1,0,
8/23/2022,235,21:34:50,21,Furnace Brook,MID,21,Raccoon,Raccoon,6,1,1,0,
8/24/2022,236,15:56:52,15,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/24/2022,236,17:48:26,17,Furnace Brook,MID,33,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/24/2022,236,13:49:02,13,Furnace Brook,MID,26,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/24/2022,236,15:50:44,15,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/24/2022,236,11:16:16,11,Furnace Brook,MID,23,Person,Person,5,3,0,0,
8/24/2022,236,20:37:23,20,Furnace Brook,MID,23,Raccoon,Raccoon,6,1,1,0,
8/24/2022,236,21:15:25,21,Furnace Brook,MID,22,Raccoon,Raccoon,6,1,1,0,
8/25/2022,237,17:58:02,17,Furnace Brook,MID,35,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/25/2022,237,19:04:46,19,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/25/2022,237,11:30:00,11,Furnace Brook,MID,25,Person,Person,5,1,0,0,
8/25/2022,237,11:33:00,11,Furnace Brook,MID,25,Person,Person,5,1,0,0,
8/25/2022,237,11:53:10,11,Furnace Brook,MID,26,Person,Person,5,1,0,0,
8/25/2022,237,0:26:26,0,Furnace Brook,MID,21,Raccoon,Raccoon,6,1,1,0,
8/25/2022,237,4:01:30,4,Furnace Brook,MID,17,Raccoon,Raccoon,6,1,1,0,
8/26/2022,238,12:44:31,12,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/26/2022,238,15:29:55,15,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/26/2022,238,10:35:00,10,Furnace Brook,MID,23,Person,Person,5,1,0,0,
8/26/2022,238,12:00:36,12,Furnace Brook,MID,27,Person,Person,5,1,0,0,
8/26/2022,238,20:56:03,20,Furnace Brook,MID,22,Raccoon,Raccoon,6,1,0,0,
8/27/2022,239,18:53:42,18,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/27/2022,239,15:47:12,15,Furnace Brook,MID,26,Person,Person,5,2,0,0,
8/27/2022,239,14:51:38,14,Furnace Brook,MID,26,Raccoon,Raccoon,6,1,1,0,
8/28/2022,240,16:34:08,16,Furnace Brook,MID,26,Person,Person,5,1,0,0,
8/28/2022,240,22:18:48,22,Furnace Brook,MID,21,Raccoon,Raccoon,6,1,0,0,
8/29/2022,241,19:03:02,19,Furnace Brook,MID,29,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/29/2022,241,12:52:58,12,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/29/2022,241,16:44:31,16,Furnace Brook,MID,31,Person,Person,5,1,0,0,
8/30/2022,242,10:07:39,10,Furnace Brook,MID,23,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/30/2022,242,15:30:02,15,Furnace Brook,MID,30,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/30/2022,242,0:03:02,0,Furnace Brook,MID,22,Raccoon,Raccoon,6,1,0,0,
8/30/2022,242,1:41:51,1,Furnace Brook,MID,21,Raccoon,Raccoon,6,1,1,0,
8/30/2022,242,21:27:31,21,Furnace Brook,MID,24,Raccoon,Raccoon,6,1,1,0,
8/31/2022,243,13:44:40,13,Furnace Brook,MID,24,Person,Person,5,1,0,0,
8/31/2022,243,14:55:42,14,Furnace Brook,MID,25,Person,Person,5,1,0,0,
8/31/2022,243,20:25:29,20,Furnace Brook,MID,18,Raccoon,Raccoon,6,1,0,0,
9/1/2022,244,11:47:47,11,Furnace Brook,MID,21,Person,Person,5,1,1,0,
9/1/2022,244,12:05:41,12,Furnace Brook,MID,22,Person,Person,5,1,1,0,
9/1/2022,244,23:01:06,23,Furnace Brook,MID,14,Raccoon,Raccoon,6,1,0,0,
9/2/2022,245,13:17:37,13,Furnace Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/2/2022,245,3:35:04,3,Furnace Brook,MID,11,Raccoon,Raccoon,6,1,0,0,
9/3/2022,246,10:34:39,10,Furnace Brook,MID,18,Person,Person,5,1,0,0,
9/4/2022,247,12:27:49,12,Furnace Brook,MID,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/4/2022,247,12:42:59,12,Furnace Brook,MID,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/4/2022,247,12:09:45,12,Furnace Brook,MID,25,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/4/2022,247,12:17:08,12,Furnace Brook,MID,25,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/5/2022,248,9:33:17,9,Furnace Brook,MID,20,Person,Person,5,2,0,0,
9/5/2022,248,22:56:21,22,Furnace Brook,MID,18,Raccoon,Raccoon,6,1,0,0,
9/6/2022,249,13:51:14,13,Furnace Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/7/2022,250,16:10:33,16,Furnace Brook,MID,18,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/7/2022,250,16:19:18,16,Furnace Brook,MID,18,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/7/2022,250,18:44:45,18,Furnace Brook,MID,18,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/7/2022,250,2:07:35,2,Furnace Brook,MID,16,Raccoon,Raccoon,6,1,0,0,
9/7/2022,250,4:01:06,4,Furnace Brook,MID,16,Raccoon,Raccoon,6,1,0,0,
9/7/2022,250,4:19:13,4,Furnace Brook,MID,16,Raccoon,Raccoon,6,1,0,0,
9/8/2022,251,17:46:12,17,Furnace Brook,MID,29,Person,Person,5,1,0,0,Feeding fish
9/8/2022,251,14:18:04,14,Furnace Brook,MID,22,Person,Person,5,2,1,0,Tuber
9/8/2022,251,9:32:50,9,Furnace Brook,MID,16,Common Merganser,Common Merganser,3,4,1,0,
9/8/2022,251,18:14:04,18,Furnace Brook,MID,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/8/2022,251,19:46:35,19,Furnace Brook,MID,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/8/2022,251,21:01:53,21,Furnace Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/8/2022,251,23:57:16,23,Furnace Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
9/9/2022,252,17:49:06,17,Furnace Brook,MID,28,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/9/2022,252,14:49:35,14,Furnace Brook,MID,25,Person,Person,5,1,0,0,
9/9/2022,252,16:59:38,16,Furnace Brook,MID,28,Person,Person,5,1,0,0,
9/9/2022,252,10:56:06,10,Furnace Brook,MID,17,Person,Person,5,1,1,0,
9/9/2022,252,22:17:42,22,Furnace Brook,MID,16,Raccoon,Raccoon,6,1,0,0,
9/10/2022,253,18:31:18,18,Furnace Brook,MID,24,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/10/2022,253,2:24:42,2,Furnace Brook,MID,13,Raccoon,Raccoon,6,1,1,0,
9/10/2022,253,21:50:55,21,Furnace Brook,MID,16,Raccoon,Raccoon,6,1,1,0,
9/11/2022,254,18:54:14,18,Furnace Brook,MID,18,Angler,Angler,1,1,0,0,
9/11/2022,254,16:04:42,16,Furnace Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/11/2022,254,3:46:14,3,Furnace Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
9/11/2022,254,1:46:40,1,Furnace Brook,MID,15,Raccoon,Raccoon,6,1,1,0,
9/11/2022,254,20:10:38,20,Furnace Brook,MID,17,Raccoon,Raccoon,6,1,1,0,
9/12/2022,255,13:02:13,13,Furnace Brook,MID,22,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/12/2022,255,20:49:15,20,Furnace Brook,MID,21,Raccoon,Raccoon,6,1,1,0,
9/13/2022,256,9:38:55,9,Furnace Brook,MID,20,Person,Person,5,1,0,0,
9/13/2022,256,1:16:55,1,Furnace Brook,MID,18,Raccoon,Raccoon,6,1,0,0,
9/13/2022,256,22:11:03,22,Furnace Brook,MID,18,Raccoon,Raccoon,6,1,0,0,
9/13/2022,256,0:29:53,0,Furnace Brook,MID,18,Raccoon,Raccoon,6,1,1,0,
9/14/2022,257,20:27:07,20,Furnace Brook,MID,17,Raccoon,Raccoon,6,1,0,0,
9/15/2022,258,19:21:50,19,Furnace Brook,MID,15,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/15/2022,258,12:57:16,12,Furnace Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/15/2022,258,15:29:32,15,Furnace Brook,MID,17,Person,Person,5,1,0,0,
9/15/2022,258,21:50:26,21,Furnace Brook,MID,11,Raccoon,Raccoon,6,2,0,0,
9/15/2022,258,23:43:43,23,Furnace Brook,MID,10,Raccoon,Raccoon,6,1,0,0,
9/15/2022,258,23:44:06,23,Furnace Brook,UPS,5,Raccoon,Raccoon,6,1,1,0,
9/16/2022,259,14:36:01,14,Furnace Brook,MID,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/16/2022,259,14:36:55,14,Furnace Brook,UPS,14,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/16/2022,259,17:01:32,17,Furnace Brook,UPS,15,Osprey,Raptor,7,1,1,0,
9/17/2022,260,10:01:36,10,Furnace Brook,MID,14,Angler,Angler,1,1,0,0,
9/17/2022,260,10:02:15,10,Furnace Brook,UPS,10,Angler,Angler,1,1,0,0,
9/17/2022,260,20:37:02,20,Furnace Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/17/2022,260,20:43:23,20,Furnace Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/17/2022,260,20:43:12,20,Furnace Brook,MID,15,Raccoon,Raccoon,6,1,1,0,
9/17/2022,260,20:43:23,20,Furnace Brook,UPS,11,Raccoon,Raccoon,6,1,1,0,
9/18/2022,261,18:12:48,18,Furnace Brook,MID,26,Angler,Angler,1,1,0,0,
9/18/2022,261,18:13:33,18,Furnace Brook,UPS,21,Angler,Angler,1,1,1,0,
9/18/2022,261,3:01:10,3,Furnace Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
9/18/2022,261,5:57:40,5,Furnace Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
9/18/2022,261,3:36:19,3,Furnace Brook,UPS,9,Raccoon,Raccoon,6,1,1,0,
9/19/2022,262,9:43:46,9,Furnace Brook,MID,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/19/2022,262,0:09:54,0,Furnace Brook,MID,17,Raccoon,Raccoon,6,1,0,0,
9/19/2022,262,0:10:38,0,Furnace Brook,UPS,13,Raccoon,Raccoon,6,1,0,0,
9/19/2022,262,2:02:14,2,Furnace Brook,MID,16,River Otter,River Otter,8,1,0,0,
9/20/2022,263,19:07:23,19,Furnace Brook,UPS,13,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/20/2022,263,3:23:18,3,Furnace Brook,MID,16,Raccoon,Raccoon,6,1,1,0,
9/20/2022,263,3:24:02,3,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,1,0,
9/21/2022,264,9:05:24,9,Furnace Brook,MID,16,Common Merganser,Common Merganser,3,1,0,0,
9/21/2022,264,9:05:24,9,Furnace Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/21/2022,264,8:32:23,8,Furnace Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/21/2022,264,9:06:39,9,Furnace Brook,UPS,12,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/21/2022,264,11:01:47,11,Furnace Brook,MID,18,Person,Person,5,1,0,0,
9/21/2022,264,11:02:28,11,Furnace Brook,UPS,13,Person,Person,5,1,0,0,
9/21/2022,264,6:12:37,6,Furnace Brook,UPS,10,Raccoon,Raccoon,6,1,0,0,
9/22/2022,265,18:43:39,18,Furnace Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/22/2022,265,13:04:09,13,Furnace Brook,MID,13,Person,Person,5,1,1,0,
9/22/2022,265,13:04:43,13,Furnace Brook,UPS,10,Person,Person,5,1,1,0,
9/22/2022,265,3:36:03,3,Furnace Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
9/22/2022,265,1:35:31,1,Furnace Brook,UPS,11,Raccoon,Raccoon,6,1,0,0,
9/22/2022,265,3:36:32,3,Furnace Brook,UPS,11,Raccoon,Raccoon,6,1,0,0,
9/22/2022,265,1:34:49,1,Furnace Brook,MID,15,Raccoon,Raccoon,6,1,1,0,
9/23/2022,266,16:28:12,16,Furnace Brook,UPS,7,Common Merganser,Common Merganser,3,1,1,0,
9/23/2022,266,21:24:10,21,Furnace Brook,MID,8,Raccoon,Raccoon,6,1,0,0,
9/24/2022,267,11:22:18,11,Furnace Brook,UPS,9,Common Merganser,Common Merganser,3,1,1,0,
9/24/2022,267,9:57:24,9,Furnace Brook,MID,10,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/24/2022,267,9:58:10,9,Furnace Brook,UPS,6,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/24/2022,267,21:47:25,21,Furnace Brook,MID,10,Raccoon,Raccoon,6,1,0,0,
9/25/2022,268,10:44:47,10,Furnace Brook,MID,13,Angler,Angler,1,1,0,0,
9/25/2022,268,11:18:35,11,Furnace Brook,MID,14,Angler,Angler,1,1,0,0,
9/25/2022,268,11:41:43,11,Furnace Brook,MID,15,Angler,Angler,1,1,0,0,
9/25/2022,268,12:18:08,12,Furnace Brook,MID,15,Angler,Angler,1,1,0,0,
9/25/2022,268,10:45:24,10,Furnace Brook,UPS,9,Angler,Angler,1,1,0,0,
9/25/2022,268,11:19:12,11,Furnace Brook,UPS,10,Angler,Angler,1,1,0,0,
9/25/2022,268,11:42:16,11,Furnace Brook,UPS,11,Angler,Angler,1,1,0,0,
9/25/2022,268,12:18:45,12,Furnace Brook,UPS,11,Angler,Angler,1,1,0,0,
9/25/2022,268,17:22:44,17,Furnace Brook,MID,17,Angler,Angler,1,1,1,0,
9/25/2022,268,17:23:08,17,Furnace Brook,UPS,13,Angler,Angler,1,1,1,0,
9/25/2022,268,22:33:44,22,Furnace Brook,MID,12,Red Fox,Carnivore,2,1,0,0,
9/26/2022,269,8:19:15,8,Furnace Brook,UPS,7,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/26/2022,269,0:27:04,0,Furnace Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
9/26/2022,269,2:34:09,2,Furnace Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
9/26/2022,269,2:34:16,2,Furnace Brook,UPS,9,Raccoon,Raccoon,6,1,1,0,
9/27/2022,270,18:50:46,18,Furnace Brook,MID,14,Angler,Angler,1,1,0,0,
9/27/2022,270,19:03:15,19,Furnace Brook,MID,14,Angler,Angler,1,1,0,0,
9/27/2022,270,18:51:18,18,Furnace Brook,UPS,10,Angler,Angler,1,1,0,0,
9/27/2022,270,19:03:52,19,Furnace Brook,UPS,10,Angler,Angler,1,1,0,0,
9/27/2022,270,4:59:08,4,Furnace Brook,MID,9,Raccoon,Raccoon,6,1,0,0,
9/27/2022,270,18:40:28,18,Furnace Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
9/27/2022,270,23:07:49,23,Furnace Brook,MID,10,Raccoon,Raccoon,6,1,0,0,
9/27/2022,270,18:40:51,18,Furnace Brook,UPS,11,Raccoon,Raccoon,6,1,0,0,
9/27/2022,270,19:28:36,19,Furnace Brook,UPS,10,Raccoon,Raccoon,6,1,0,0,
9/27/2022,270,19:28:10,19,Furnace Brook,MID,13,Raccoon,Raccoon,6,1,1,0,
9/28/2022,271,23:01:42,23,Furnace Brook,UPS,7,Raccoon,Raccoon,6,1,1,1,Eating fish
9/28/2022,271,8:19:25,8,Furnace Brook,MID,6,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/28/2022,271,8:38:15,8,Furnace Brook,MID,6,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/28/2022,271,13:25:01,13,Furnace Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/28/2022,271,8:20:02,8,Furnace Brook,UPS,1,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/28/2022,271,8:37:03,8,Furnace Brook,UPS,1,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/28/2022,271,13:49:08,13,Furnace Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,14:18:47,14,Furnace Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,14:26:17,14,Furnace Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,14:58:32,14,Furnace Brook,MID,17,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,16:19:09,16,Furnace Brook,MID,17,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,17:12:10,17,Furnace Brook,MID,17,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,11:56:29,11,Furnace Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,13:25:40,13,Furnace Brook,UPS,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,13:49:51,13,Furnace Brook,UPS,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,14:19:02,14,Furnace Brook,UPS,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,14:27:54,14,Furnace Brook,UPS,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,14:59:22,14,Furnace Brook,UPS,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,16:20:02,16,Furnace Brook,UPS,13,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,17:13:09,17,Furnace Brook,UPS,13,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/28/2022,271,19:02:18,19,Furnace Brook,UPS,11,Person,Person,5,2,1,0,
9/28/2022,271,7:27:47,7,Furnace Brook,UPS,1,Person,Person,5,1,0,0,
9/28/2022,271,23:00:47,23,Furnace Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
9/28/2022,271,23:15:45,23,Furnace Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
9/28/2022,271,23:16:04,23,Furnace Brook,UPS,7,Raccoon,Raccoon,6,1,1,0,
9/29/2022,272,6:20:48,6,Furnace Brook,UPS,1,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/29/2022,272,6:54:38,6,Furnace Brook,UPS,1,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/29/2022,272,8:28:43,8,Furnace Brook,UPS,1,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/29/2022,272,8:52:30,8,Furnace Brook,UPS,3,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/29/2022,272,11:28:54,11,Furnace Brook,UPS,8,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/29/2022,272,11:37:19,11,Furnace Brook,UPS,9,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/29/2022,272,12:20:01,12,Furnace Brook,UPS,10,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/29/2022,272,11:28:07,11,Furnace Brook,MID,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
9/29/2022,272,10:29:55,10,Furnace Brook,UPS,7,Great Blue Heron,Great Blue Heron,4,1,1,0,
